CÓDIGO,AÑO,ENE,FEB.,MAR.,ABR.,MAY.,JUN.,JUL.,AGO.,SEP.,OCT.,NOV.,DIC.
659999-VAD,2017,0,0,0,0,0,0,0,0,1,0,0,0
660004-EBM,2017,0,0,0,0,0,0,0,0,0,0,3,1
660009-NBV,2017,0,0,0,0,0,0,0,0,0,1,0,0
660014-WBE,2017,0,0,0,0,0,0,0,0,0,0,4,2
660019-FBN,2017,0,0,0,0,0,0,0,0,0,0,2,0
660024-OBW,2017,0,0,0,0,0,0,0,0,8,12,15,2
660029-XBF,2017,0,0,0,0,0,0,0,0,0,0,1,0
660034-GBO,2017,0,0,0,0,0,0,0,0,1,1,0,2
660039-PBX,2017,0,0,0,0,0,0,0,0,1,0,0,0
660044-YBG,2017,0,0,0,0,0,0,0,0,4,6,3,1
660049-HBP,2017,0,0,0,0,0,0,0,0,0,3,1,0
660054-QBY,2017,0,0,0,0,0,0,0,0,3,0,1,0
660059-ZBH,2017,0,0,0,0,0,0,0,0,20,2,0,0
660064-IBQ,2017,0,0,0,0,0,0,0,0,0,0,0,1
660069-RBZ,2017,0,0,0,0,0,0,0,0,0,1,0,0
660074-ABI,2017,0,0,0,0,0,0,0,0,5,1,0,0
660079-JBR,2017,0,0,0,0,0,0,0,0,0,0,2,0
660084-SBA,2017,0,0,0,0,0,0,0,0,1,0,0,0
660089-BBJ,2017,0,0,0,0,0,0,0,0,5,1,3,0
660099-TBB,2017,0,0,0,0,0,0,0,0,1,6,0,2
660104-CBK,2017,0,0,0,0,0,0,0,0,0,1,0,0
660109-LBT,2017,0,0,0,0,0,0,0,0,0,0,0,25
660114-UBC,2017,0,0,0,0,0,0,0,0,2,2,0,0
660119-DBL,2017,0,0,0,0,0,0,0,0,0,0,5,7
660124-MBU,2017,0,0,0,0,0,0,0,0,0,0,5,19
660139-NCV,2017,0,0,0,0,0,0,0,0,0,0,7,28
660144-WCE,2017,0,0,0,0,0,0,0,0,2,5,10,11
660154-OCW,2017,0,0,0,0,0,0,0,0,0,0,1,0
660159-XCF,2017,0,0,0,0,0,0,0,0,0,0,36,74
660164-GCO,2017,0,0,0,0,0,0,0,0,25,12,60,4
660169-PCX,2017,0,0,0,0,0,0,0,0,0,0,0,1
660174-YCG,2017,0,0,0,0,0,0,0,0,15,3,44,29
660179-HCP,2017,0,0,0,0,0,0,0,0,0,0,0,1
660184-QCY,2017,0,0,0,0,0,0,0,0,0,1,2,3
660189-ZCH,2017,0,0,0,0,0,0,0,0,2,0,0,0
660194-ICQ,2017,0,0,0,0,0,0,0,0,0,2,2,2
660199-RCZ,2017,0,0,0,0,0,0,0,0,2,0,1,0
660209-JCR,2017,0,0,0,0,0,0,0,0,1,0,4,3
660219-BCJ,2017,0,0,0,0,0,0,0,0,0,2,2,0
660224-KCS,2017,0,0,0,0,0,0,0,0,5,1,2,1
660229-TCB,2017,0,0,0,0,0,0,0,0,0,2,0,0
660234-CCK,2017,0,0,0,0,0,0,0,0,1,0,0,0
660239-LCT,2017,0,0,0,0,0,0,0,0,3,3,4,1
660244-UCC,2017,0,0,0,0,0,0,0,0,2,0,0,0
660254-MCU,2017,0,0,0,0,0,0,0,0,0,0,0,26
660259-VDD,2017,0,0,0,0,0,0,0,0,0,1,1,0
660264-EDM,2017,0,0,0,0,0,0,0,0,2,0,0,0
660269-NDV,2017,0,0,0,0,0,0,0,0,0,0,0,2
660279-FDN,2017,0,0,0,0,0,0,0,0,2,0,0,0
660284-ODW,2017,0,0,0,0,0,0,0,0,1,0,1,0
660294-GDO,2017,0,0,0,0,0,0,0,0,6,0,0,0
660299-PDX,2017,0,0,0,0,0,0,0,0,1,1,7,6
660304-YDG,2017,0,0,0,0,0,0,0,0,0,1,1,0
660319-ZDH,2017,0,0,0,0,0,0,0,0,0,0,1,1
660329-RDZ,2017,0,0,0,0,0,0,0,0,0,5,18,8
660339-JDR,2017,0,0,0,0,0,0,0,0,0,0,27,4
660344-SDA,2017,0,0,0,0,0,0,0,0,5,2,12,0
660349-BDJ,2017,0,0,0,0,0,0,0,0,0,5,5,4
660354-KDS,2017,0,0,0,0,0,0,0,0,0,1,11,2
660359-TDB,2017,0,0,0,0,0,0,0,0,0,0,13,7
660369-LDT,2017,0,0,0,0,0,0,0,0,0,1,0,0
660379-DDL,2017,0,0,0,0,0,0,0,0,2,12,8,0
660384-MDU,2017,0,0,0,0,0,0,0,0,0,2,14,14
660389-VED,2017,0,0,0,0,0,0,0,0,1,0,0,3
660399-NEV,2017,0,0,0,0,0,0,0,0,0,0,0,3
660404-WEE,2017,0,0,0,0,0,0,0,0,1,2,0,0
660409-FEN,2017,0,0,0,0,0,0,0,0,0,0,2,0
660419-XEF,2017,0,0,0,0,0,0,0,0,20,76,20,0
660424-GEO,2017,0,0,0,0,0,0,0,0,3,0,3,3
660434-YEG,2017,0,0,0,0,0,0,0,0,3,1,5,11
660439-HEP,2017,0,0,0,0,0,0,0,0,0,0,0,5
660444-QEY,2017,0,0,0,0,0,0,0,0,0,3,1,0
660449-ZEH,2017,0,0,0,0,0,0,0,0,0,0,0,87
660454-IEQ,2017,0,0,0,0,0,0,0,0,3,1,11,3
660459-REZ,2017,0,0,0,0,0,0,0,0,6,3,20,1
660464-AEI,2017,0,0,0,0,0,0,0,0,3,1,19,0
660469-JER,2017,0,0,0,0,0,0,0,0,1,0,0,0
660474-SEA,2017,0,0,0,0,0,0,0,0,0,0,18,2
660479-BEJ,2017,0,0,0,0,0,0,0,0,1,0,0,0
660484-KES,2017,0,0,0,0,0,0,0,0,1,0,0,0
660489-TEB,2017,0,0,0,0,0,0,0,0,0,0,0,16
660494-CEK,2017,0,0,0,0,0,0,0,0,1,0,0,0
660499-LET,2017,0,0,0,0,0,0,0,0,0,0,2,0
660504-UEC,2017,0,0,0,0,0,0,0,0,4,0,0,0
660509-DEL,2017,0,0,0,0,0,0,0,0,0,16,72,9
660514-MEU,2017,0,0,0,0,0,0,0,0,0,0,10,3
660519-VFD,2017,0,0,0,0,0,0,0,0,2,0,0,0
660524-EFM,2017,0,0,0,0,0,0,0,0,3,0,2,1
660529-NFV,2017,0,0,0,0,0,0,0,0,1,1,7,39
660534-WFE,2017,0,0,0,0,0,0,0,0,5,3,0,0
660539-FFN,2017,0,0,0,0,0,0,0,0,0,1,3,0
660544-OFW,2017,0,0,0,0,0,0,0,0,0,0,0,19
660564-YFG,2017,0,0,0,0,0,0,0,0,0,0,1,0
660569-HFP,2017,0,0,0,0,0,0,0,0,0,0,2,6
660579-ZFH,2017,0,0,0,0,0,0,0,0,6,4,15,4
660584-IFQ,2017,0,0,0,0,0,0,0,0,4,0,5,11
660589-RFZ,2017,0,0,0,0,0,0,0,0,0,0,12,11
660594-AFI,2017,0,0,0,0,0,0,0,0,12,5,0,0
660599-JFR,2017,0,0,0,0,0,0,0,0,1,14,11,4
660604-SFA,2017,0,0,0,0,0,0,0,0,17,0,49,1
660609-BFJ,2017,0,0,0,0,0,0,0,0,0,0,2,1
660614-KFS,2017,0,0,0,0,0,0,0,0,0,1,6,0
660619-TFB,2017,0,0,0,0,0,0,0,0,7,1,2,0
660624-CFK,2017,0,0,0,0,0,0,0,0,7,2,6,3
660629-LFT,2017,0,0,0,0,0,0,0,0,2,1,61,26
660634-UFC,2017,0,0,0,0,0,0,0,0,2,1,5,2
660639-DFL,2017,0,0,0,0,0,0,0,0,6,4,9,4
660644-MFU,2017,0,0,0,0,0,0,0,0,0,0,2,0
660654-EGM,2017,0,0,0,0,0,0,0,0,0,0,2,0
660659-NGV,2017,0,0,0,0,0,0,0,0,0,0,17,1
660664-WGE,2017,0,0,0,0,0,0,0,0,2,2,16,7
660674-OGW,2017,0,0,0,0,0,0,0,0,34,28,33,60
660684-GGO,2017,0,0,0,0,0,0,0,0,0,0,11,7
660689-PGX,2017,0,0,0,0,0,0,0,0,9,3,1,0
660694-YGG,2017,0,0,0,0,0,0,0,0,17,13,9,6
660699-HGP,2017,0,0,0,0,0,0,0,0,0,0,2,29
660704-QGY,2017,0,0,0,0,0,0,0,0,4,0,0,0
660709-ZGH,2017,0,0,0,0,0,0,0,0,0,0,79,62
660714-IGQ,2017,0,0,0,0,0,0,0,0,0,0,5,2
660719-RGZ,2017,0,0,0,0,0,0,0,0,0,0,1,0
660724-AGI,2017,0,0,0,0,0,0,0,0,7,1,3,2
660729-JGR,2017,0,0,0,0,0,0,0,0,0,0,54,22
660734-SGA,2017,0,0,0,0,0,0,0,0,0,0,0,90
660739-BGJ,2017,0,0,0,0,0,0,0,0,6,1,52,0
660744-KGS,2017,0,0,0,0,0,0,0,0,0,0,34,1
660754-CGK,2017,0,0,0,0,0,0,0,0,6,3,38,25
660759-LGT,2017,0,0,0,0,0,0,0,0,3,4,7,1
660764-UGC,2017,0,0,0,0,0,0,0,0,0,0,34,25
660779-VHD,2017,0,0,0,0,0,0,0,0,1,3,5,17
660784-EHM,2017,0,0,0,0,0,0,0,0,0,0,22,0
660799-FHN,2017,0,0,0,0,0,0,0,0,33,0,18,18
660804-OHW,2017,0,0,0,0,0,0,0,0,5,4,6,0
660809-XHF,2017,0,0,0,0,0,0,0,0,0,2,6,0
660814-GHO,2017,0,0,0,0,0,0,0,0,2,13,4,12
660819-PHX,2017,0,0,0,0,0,0,0,0,0,0,0,2
660824-YHG,2017,0,0,0,0,0,0,0,0,0,2,11,3
660829-HHP,2017,0,0,0,0,0,0,0,0,4,1,14,7
660834-QHY,2017,0,0,0,0,0,0,0,0,4,0,0,0
660839-ZHH,2017,0,0,0,0,0,0,0,0,0,0,0,12
660844-IHQ,2017,0,0,0,0,0,0,0,0,3,4,0,0
660849-RHZ,2017,0,0,0,0,0,0,0,0,4,4,31,4
660869-BHJ,2017,0,0,0,0,0,0,0,0,2,2,3,2
660874-KHS,2017,0,0,0,0,0,0,0,0,2,2,4,4
660879-THB,2017,0,0,0,0,0,0,0,0,1,0,0,0
660884-CHK,2017,0,0,0,0,0,0,0,0,0,5,16,3
660889-LHT,2017,0,0,0,0,0,0,0,0,3,2,1,0
660894-UHC,2017,0,0,0,0,0,0,0,0,0,0,1,6
660899-DHL,2017,0,0,0,0,0,0,0,0,21,6,10,0
660904-MIU,2017,0,0,0,0,0,0,0,0,4,2,7,10
660909-VID,2017,0,0,0,0,0,0,0,0,0,0,82,108
660919-NIV,2017,0,0,0,0,0,0,0,0,5,5,8,3
660924-WIE,2017,0,0,0,0,0,0,0,0,0,0,41,52
660929-FIN,2017,0,0,0,0,0,0,0,0,0,0,4,0
660934-OIW,2017,0,0,0,0,0,0,0,0,0,1,0,0
660939-XIF,2017,0,0,0,0,0,0,0,0,7,3,9,0
660954-YIG,2017,0,0,0,0,0,0,0,0,0,0,83,51
660959-HIP,2017,0,0,0,0,0,0,0,0,0,0,27,60
660964-QIY,2017,0,0,0,0,0,0,0,0,0,0,19,0
660969-ZIH,2017,0,0,0,0,0,0,0,0,0,0,7,7
660984-AII,2017,0,0,0,0,0,0,0,0,8,0,2,0
660989-JIR,2017,0,0,0,0,0,0,0,0,0,0,0,1
660994-SIA,2017,0,0,0,0,0,0,0,0,8,7,7,14
660999-BIJ,2017,0,0,0,0,0,0,0,0,0,0,1,0
661004-KIS,2017,0,0,0,0,0,0,0,0,1,2,0,0
661009-TIB,2017,0,0,0,0,0,0,0,0,0,2,0,4
661014-CIK,2017,0,0,0,0,0,0,0,0,15,9,17,3
661019-LIT,2017,0,0,0,0,0,0,0,0,5,1,3,0
661029-DIL,2017,0,0,0,0,0,0,0,0,18,1,2,1
661039-VJD,2017,0,0,0,0,0,0,0,0,0,0,1,0
661044-EJM,2017,0,0,0,0,0,0,0,0,0,16,24,0
661049-NJV,2017,0,0,0,0,0,0,0,0,0,0,5,1
661054-WJE,2017,0,0,0,0,0,0,0,0,5,0,0,0
661059-FJN,2017,0,0,0,0,0,0,0,0,29,5,5,0
661064-OJW,2017,0,0,0,0,0,0,0,0,1,0,3,5
661074-GJO,2017,0,0,0,0,0,0,0,0,17,3,13,0
661079-PJX,2017,0,0,0,0,0,0,0,0,0,0,8,1
661084-YJG,2017,0,0,0,0,0,0,0,0,2,0,2,3
661094-QJY,2017,0,0,0,0,0,0,0,0,12,12,4,0
661099-ZJH,2017,0,0,0,0,0,0,0,0,3,1,0,0
661119-JJR,2017,0,0,0,0,0,0,0,0,37,5,5,1
661124-SJA,2017,0,0,0,0,0,0,0,0,5,2,30,18
661129-BJJ,2017,0,0,0,0,0,0,0,0,0,1,1,2
661134-KJS,2017,0,0,0,0,0,0,0,0,7,2,22,4
661139-TJB,2017,0,0,0,0,0,0,0,0,1,0,0,0
661144-CJK,2017,0,0,0,0,0,0,0,0,15,9,11,2
661149-LJT,2017,0,0,0,0,0,0,0,0,0,0,1,100
661154-UJC,2017,0,0,0,0,0,0,0,0,3,9,19,4
661159-DKL,2017,0,0,0,0,0,0,0,0,17,0,0,0
661169-VKD,2017,0,0,0,0,0,0,0,0,0,0,32,0
661184-WKE,2017,0,0,0,0,0,0,0,0,1,1,0,0
661189-FKN,2017,0,0,0,0,0,0,0,0,1,1,0,0
661194-OKW,2017,0,0,0,0,0,0,0,0,1,1,2,1
661199-XKF,2017,0,0,0,0,0,0,0,0,0,1,0,0
661209-PKX,2017,0,0,0,0,0,0,0,0,1,0,7,2
661219-HKP,2017,0,0,0,0,0,0,0,0,0,0,25,77
661229-ZKH,2017,0,0,0,0,0,0,0,0,3,0,1,0
661234-IKQ,2017,0,0,0,0,0,0,0,0,0,2,3,1
661239-RKZ,2017,0,0,0,0,0,0,0,0,6,9,77,5
661244-AKI,2017,0,0,0,0,0,0,0,0,2,0,1,0
661249-JKR,2017,0,0,0,0,0,0,0,0,38,2,0,0
661254-SKA,2017,0,0,0,0,0,0,0,0,9,1,53,8
661259-BKJ,2017,0,0,0,0,0,0,0,0,9,1,18,9
661269-TKB,2017,0,0,0,0,0,0,0,0,0,7,27,8
661274-CKK,2017,0,0,0,0,0,0,0,0,14,7,13,2
661279-LKT,2017,0,0,0,0,0,0,0,0,1,1,0,0
661284-UKC,2017,0,0,0,0,0,0,0,0,0,0,3,13
661289-DLL,2017,0,0,0,0,0,0,0,0,0,31,61,6
661294-MLU,2017,0,0,0,0,0,0,0,0,0,2,3,0
661299-VLD,2017,0,0,0,0,0,0,0,0,6,4,6,2
661304-ELM,2017,0,0,0,0,0,0,0,0,0,0,0,1
661319-FLN,2017,0,0,0,0,0,0,0,0,1,3,0,4
661324-OLW,2017,0,0,0,0,0,0,0,0,13,19,24,4
661329-XLF,2017,0,0,0,0,0,0,0,0,2,2,2,1
661339-PLX,2017,0,0,0,0,0,0,0,0,1,1,2,0
661344-YLG,2017,0,0,0,0,0,0,0,0,4,4,0,0
661349-HLP,2017,0,0,0,0,0,0,0,0,0,0,0,42
661359-ZLH,2017,0,0,0,0,0,0,0,0,0,0,81,0
661364-ILQ,2017,0,0,0,0,0,0,0,0,1,0,6,1
661369-RLZ,2017,0,0,0,0,0,0,0,0,7,1,10,2
661374-ALI,2017,0,0,0,0,0,0,0,0,3,0,7,5
661384-SLA,2017,0,0,0,0,0,0,0,0,0,0,6,5
661399-TLB,2017,0,0,0,0,0,0,0,0,0,0,4,0
661404-CLK,2017,0,0,0,0,0,0,0,0,0,0,5,0
661409-LLT,2017,0,0,0,0,0,0,0,0,54,4,1,0
661414-ULC,2017,0,0,0,0,0,0,0,0,5,4,6,2
661419-DML,2017,0,0,0,0,0,0,0,0,12,7,15,15
661424-MMU,2017,0,0,0,0,0,0,0,0,20,3,27,1
661429-VMD,2017,0,0,0,0,0,0,0,0,0,3,0,3
661434-EMM,2017,0,0,0,0,0,0,0,0,0,0,0,2
661439-NMV,2017,0,0,0,0,0,0,0,0,6,6,0,0
661444-WME,2017,0,0,0,0,0,0,0,0,2,0,0,0
661449-FMN,2017,0,0,0,0,0,0,0,0,1,0,0,0
661459-XMF,2017,0,0,0,0,0,0,0,0,8,10,45,2
661464-GMO,2017,0,0,0,0,0,0,0,0,6,1,2,0
661469-PMX,2017,0,0,0,0,0,0,0,0,4,2,16,2
661474-YMG,2017,0,0,0,0,0,0,0,0,4,1,1,0
661479-HMP,2017,0,0,0,0,0,0,0,0,0,0,5,26
661494-IMQ,2017,0,0,0,0,0,0,0,0,0,1,0,0
661499-RMZ,2017,0,0,0,0,0,0,0,0,5,8,6,1
661534-CMK,2017,0,0,0,0,0,0,0,0,0,0,8,24
661539-LMT,2017,0,0,0,0,0,0,0,0,0,0,0,1
661544-UNC,2017,0,0,0,0,0,0,0,0,0,0,0,9
661549-DNL,2017,0,0,0,0,0,0,0,0,39,4,14,0
661559-VND,2017,0,0,0,0,0,0,0,0,0,3,3,0
661569-NNV,2017,0,0,0,0,0,0,0,0,0,0,7,4
661579-FNN,2017,0,0,0,0,0,0,0,0,0,0,0,6
661589-XNF,2017,0,0,0,0,0,0,0,0,0,0,0,14
661674-UOC,2017,0,0,0,0,0,0,0,0,0,0,7,4
661739-HOP,2017,0,0,0,0,0,0,0,0,4,9,5,1
661749-ZOH,2017,0,0,0,0,0,0,0,0,1,2,2,0
661754-IOQ,2017,0,0,0,0,0,0,0,0,2,0,0,0
661769-JOR,2017,0,0,0,0,0,0,0,0,6,1,0,15
661784-KOS,2017,0,0,0,0,0,0,0,0,2,4,0,1
661789-TOB,2017,0,0,0,0,0,0,0,0,2,0,0,0
661794-COK,2017,0,0,0,0,0,0,0,0,5,6,11,10
661804-UPC,2017,0,0,0,0,0,0,0,0,1,0,1,1
661814-MPU,2017,0,0,0,0,0,0,0,0,0,0,7,27
661839-FPN,2017,0,0,0,0,0,0,0,0,43,13,8,7
661844-OPW,2017,0,0,0,0,0,0,0,0,0,0,42,4
661849-XPF,2017,0,0,0,0,0,0,0,0,0,0,42,1
661874-QPY,2017,0,0,0,0,0,0,0,0,0,0,0,1
661884-IPQ,2017,0,0,0,0,0,0,0,0,0,0,72,8
661904-SPA,2017,0,0,0,0,0,0,0,0,12,15,33,1
661909-BPJ,2017,0,0,0,0,0,0,0,0,0,0,0,6
661919-TPB,2017,0,0,0,0,0,0,0,0,0,0,0,1
661924-CPK,2017,0,0,0,0,0,0,0,0,3,1,0,0
661929-LQT,2017,0,0,0,0,0,0,0,0,1,0,0,0
661934-UQC,2017,0,0,0,0,0,0,0,0,2,0,0,0
661939-DQL,2017,0,0,0,0,0,0,0,0,0,0,78,2
661989-PQX,2017,0,0,0,0,0,0,0,0,0,0,42,75
661994-YQG,2017,0,0,0,0,0,0,0,0,0,0,1,1
662009-ZQH,2017,0,0,0,0,0,0,0,0,11,2,18,0
662014-IQQ,2017,0,0,0,0,0,0,0,0,26,2,7,0
662019-RQZ,2017,0,0,0,0,0,0,0,0,6,0,0,0
662149-RRZ,2017,0,0,0,0,0,0,0,0,7,9,32,0
662154-ARI,2017,0,0,0,0,0,0,0,0,2,4,3,6
662169-BRJ,2017,0,0,0,0,0,0,0,0,12,8,40,30
662179-TRB,2017,0,0,0,0,0,0,0,0,5,1,4,0
662189-LST,2017,0,0,0,0,0,0,0,0,4,7,55,5
662194-USC,2017,0,0,0,0,0,0,0,0,0,0,0,1
662204-MSU,2017,0,0,0,0,0,0,0,0,0,0,0,36
662219-NSV,2017,0,0,0,0,0,0,0,0,0,3,2,0
662239-XSF,2017,0,0,0,0,0,0,0,0,0,0,75,37
662244-GSO,2017,0,0,0,0,0,0,0,0,25,17,57,12
662249-PSX,2017,0,0,0,0,0,0,0,0,11,5,29,0
662254-YSG,2017,0,0,0,0,0,0,0,0,17,8,63,38
662259-HSP,2017,0,0,0,0,0,0,0,0,80,11,0,0
662274-ISQ,2017,0,0,0,0,0,0,0,0,0,0,41,3
662294-SSA,2017,0,0,0,0,0,0,0,0,3,0,0,0
662299-BSJ,2017,0,0,0,0,0,0,0,0,0,0,39,54
662304-KSS,2017,0,0,0,0,0,0,0,0,28,12,12,7
662314-CTK,2017,0,0,0,0,0,0,0,0,0,0,1,19
662319-LTT,2017,0,0,0,0,0,0,0,0,27,5,5,0
662329-DTL,2017,0,0,0,0,0,0,0,0,0,0,15,22
662334-MTU,2017,0,0,0,0,0,0,0,0,37,6,7,0
662339-VTD,2017,0,0,0,0,0,0,0,0,0,0,15,50
662344-ETM,2017,0,0,0,0,0,0,0,0,0,0,10,0
662349-NTV,2017,0,0,0,0,0,0,0,0,1,2,0,0
662394-QTY,2017,0,0,0,0,0,0,0,0,0,0,63,37
662399-ZTH,2017,0,0,0,0,0,0,0,0,0,0,14,26
662414-ATI,2017,0,0,0,0,0,0,0,0,4,0,0,0
662419-JTR,2017,0,0,0,0,0,0,0,0,0,0,0,9
662424-STA,2017,0,0,0,0,0,0,0,0,0,0,7,69
662429-BTJ,2017,0,0,0,0,0,0,0,0,0,0,80,37
662434-KTS,2017,0,0,0,0,0,0,0,0,0,0,6,28
662439-TTB,2017,0,0,0,0,0,0,0,0,0,0,42,8
662464-MUU,2017,0,0,0,0,0,0,0,0,0,0,24,79
662479-NUV,2017,0,0,0,0,0,0,0,0,0,0,49,56
662484-WUE,2017,0,0,0,0,0,0,0,0,4,2,0,1
662489-FUN,2017,0,0,0,0,0,0,0,0,0,0,0,44
662494-OUW,2017,0,0,0,0,0,0,0,0,0,0,7,46
662509-PUX,2017,0,0,0,0,0,0,0,0,20,5,63,58
662539-RUZ,2017,0,0,0,0,0,0,0,0,0,0,68,50
662709-LWT,2017,0,0,0,0,0,0,0,0,0,0,0,10
662769-PWX,2017,0,0,0,0,0,0,0,0,0,0,3,50
662804-AWI,2017,0,0,0,0,0,0,0,0,2,0,0,0
662919-ZXH,2017,0,0,0,0,0,0,0,0,24,4,0,0
662924-IXQ,2017,0,0,0,0,0,0,0,0,1,0,11,9
662929-RXZ,2017,0,0,0,0,0,0,0,0,23,1,0,0
662934-AXI,2017,0,0,0,0,0,0,0,0,0,0,6,8
662939-JXR,2017,0,0,0,0,0,0,0,0,12,4,0,0
662944-SXA,2017,0,0,0,0,0,0,0,0,0,0,17,8
662949-BXJ,2017,0,0,0,0,0,0,0,0,15,1,0,0
662954-KXS,2017,0,0,0,0,0,0,0,0,16,7,23,3
662959-TYB,2017,0,0,0,0,0,0,0,0,0,0,7,6
662969-LYT,2017,0,0,0,0,0,0,0,0,11,5,25,0
662984-MYU,2017,0,0,0,0,0,0,0,0,0,0,6,5
662989-VYD,2017,0,0,0,0,0,0,0,0,2,4,22,0
663014-OYW,2017,0,0,0,0,0,0,0,0,0,0,9,16
663029-PYX,2017,0,0,0,0,0,0,0,0,28,8,22,54
663034-YYG,2017,0,0,0,0,0,0,0,0,0,0,16,20
663039-HYP,2017,0,0,0,0,0,0,0,0,0,0,11,22
663044-QYY,2017,0,0,0,0,0,0,0,0,0,0,0,22
663059-RYZ,2017,0,0,0,0,0,0,0,0,2,10,19,49
663074-SYA,2017,0,0,0,0,0,0,0,0,0,0,0,14
663079-BYJ,2017,0,0,0,0,0,0,0,0,0,0,3,35
663084-KZS,2017,0,0,0,0,0,0,0,0,0,0,13,4
663089-TZB,2017,0,0,0,0,0,0,0,0,0,0,0,1
663094-CZK,2017,0,0,0,0,0,0,0,0,2,4,7,7
663104-UZC,2017,0,0,0,0,0,0,0,0,0,0,59,0
663109-DZL,2017,0,0,0,0,0,0,0,0,27,7,26,72
663114-MZU,2017,0,0,0,0,0,0,0,0,0,2,2,0
663119-VZD,2017,0,0,0,0,0,0,0,0,0,1,0,0
663124-EZM,2017,0,0,0,0,0,0,0,0,0,1,0,0
663129-NZV,2017,0,0,0,0,0,0,0,0,0,0,14,0
663134-WZE,2017,0,0,0,0,0,0,0,0,0,1,0,0
663139-FZN,2017,0,0,0,0,0,0,0,0,5,6,6,2
663144-OZW,2017,0,0,0,0,0,0,0,0,0,4,5,0
663174-QZY,2017,0,0,0,0,0,0,0,0,0,0,0,6
663194-AZI,2017,0,0,0,0,0,0,0,0,0,0,0,11
663209-BZJ,2017,0,0,0,0,0,0,0,0,0,0,0,28
759890-OAW,2017,0,0,0,0,0,0,0,0,5,1,7,5
759908-PAX,2017,0,0,0,0,0,0,0,0,0,0,81,109
759914-YAG,2017,0,0,0,0,0,0,0,0,1,4,14,2
759926-QAY,2017,0,0,0,0,0,0,0,0,0,0,86,102
759932-ZAH,2017,0,0,0,0,0,0,0,0,0,0,4,1
759938-IAQ,2017,0,0,0,0,0,0,0,0,0,3,2,0
759944-RAZ,2017,0,0,0,0,0,0,0,0,7,5,23,7
759956-JAR,2017,0,0,0,0,0,0,0,0,1,0,0,0
759962-SAA,2017,0,0,0,0,0,0,0,0,5,14,8,1
759968-BAJ,2017,0,0,0,0,0,0,0,0,5,0,17,4
759974-KAS,2017,0,0,0,0,0,0,0,0,0,0,38,52
759980-TAB,2017,0,0,0,0,0,0,0,0,1,0,0,0
759986-CAK,2017,0,0,0,0,0,0,0,0,0,0,17,75
759998-UAC,2017,0,0,0,0,0,0,0,0,1,1,1,0
760010-MAU,2017,0,0,0,0,0,0,0,0,6,7,36,27
760016-VAD,2017,0,0,0,0,0,0,0,0,0,0,38,13
760028-NAV,2017,0,0,0,0,0,0,0,0,6,10,13,6
760034-WAE,2017,0,0,0,0,0,0,0,0,0,0,2,5
760040-FBN,2017,0,0,0,0,0,0,0,0,23,10,0,0
760046-OBW,2017,0,0,0,0,0,0,0,0,1,4,4,0
760052-XBF,2017,0,0,0,0,0,0,0,0,0,0,0,1
760058-GBO,2017,0,0,0,0,0,0,0,0,0,19,7,1
760064-PBX,2017,0,0,0,0,0,0,0,0,3,0,0,0
760070-YBG,2017,0,0,0,0,0,0,0,0,16,8,8,1
760076-HBP,2017,0,0,0,0,0,0,0,0,2,4,4,0
760088-ZBH,2017,0,0,0,0,0,0,0,0,0,0,0,4
760094-IBQ,2017,0,0,0,0,0,0,0,0,2,3,0,2
760100-RBZ,2017,0,0,0,0,0,0,0,0,0,1,4,7
760106-ABI,2017,0,0,0,0,0,0,0,0,3,4,2,0
760112-JBR,2017,0,0,0,0,0,0,0,0,0,0,1,0
760118-SBA,2017,0,0,0,0,0,0,0,0,2,1,1,0
760124-BBJ,2017,0,0,0,0,0,0,0,0,0,1,0,0
760130-KBS,2017,0,0,0,0,0,0,0,0,3,1,4,2
760136-TBB,2017,0,0,0,0,0,0,0,0,0,1,0,0
760142-CBK,2017,0,0,0,0,0,0,0,0,0,0,15,0
760160-DBL,2017,0,0,0,0,0,0,0,0,0,1,0,0
760166-MBU,2017,0,0,0,0,0,0,0,0,1,0,0,0
760172-VBD,2017,0,0,0,0,0,0,0,0,0,2,1,0
760178-EBM,2017,0,0,0,0,0,0,0,0,19,13,20,28
760184-NBV,2017,0,0,0,0,0,0,0,0,16,1,6,0
760196-FCN,2017,0,0,0,0,0,0,0,0,0,0,0,1
760202-OCW,2017,0,0,0,0,0,0,0,0,4,3,33,4
760208-XCF,2017,0,0,0,0,0,0,0,0,1,5,39,17
760214-GCO,2017,0,0,0,0,0,0,0,0,15,8,0,0
760226-YCG,2017,0,0,0,0,0,0,0,0,40,22,22,17
760232-HCP,2017,0,0,0,0,0,0,0,0,0,0,36,64
760238-QCY,2017,0,0,0,0,0,0,0,0,0,2,2,2
760244-ZCH,2017,0,0,0,0,0,0,0,0,16,2,15,1
760250-ICQ,2017,0,0,0,0,0,0,0,0,3,2,25,0
760256-RCZ,2017,0,0,0,0,0,0,0,0,0,0,4,10
760262-ACI,2017,0,0,0,0,0,0,0,0,1,2,0,0
760268-JCR,2017,0,0,0,0,0,0,0,0,0,13,13,1
760274-SCA,2017,0,0,0,0,0,0,0,0,0,2,1,1
760286-KCS,2017,0,0,0,0,0,0,0,0,2,0,0,1
760298-CCK,2017,0,0,0,0,0,0,0,0,4,3,9,1
760304-LCT,2017,0,0,0,0,0,0,0,0,0,0,1,0
